SentenceID,HedgeWord,Sentence,Final,Agreement
23774,know,"On the otherhand I know I will be able to tell if our friendship is salvageable or if she's doing it for the work",1.0,0.8
27362,could,"Example: When the American civil war broke out and cotton could not be bought from the CSA for fear of riling the Union",0.0,0.6
31367,some,"My guess for the future personal transportation needs will be some sort of direct expansion Stirling cycle alcohol burner.",1.0,0.6
18481,read,"You don't seem to have read the grand jury paper - in that he stated that he was informed of (at least) a matter of inappropriate sexual activity.",0.0,0.6
19328,some,"I can't imagine trying to get some with two kids.",0.0,0.6
2043,could,"I am very worried that a) we won't be believed and b) could even be prosecuted for this when it is a genuine claim.",1.0,0.8
29056,much,"Social security benefits have their limits and regardless how much money you make",1.0,0.8
12799,could,"Wave guides could be on the surface.",1.0,0.8
20290,I mean,"No I mean an administrator from the largest Bigfoot forum noticed you acting like a troll as you normally do.",1.0,0.6
22021,basic,"You're one of many who lack basic knowledge about the end of WW2.",0.0,0.8
1513,could,"There are rumors that Mario Monti could become the next prime minister of Italy.",1.0,0.8
32194,much,"There was much confusion at that time with respect to air space and he wanted to make sure everyone that needed to know was involved (State Department",1.0,0.6
3234,believe,"I can't believe that any wingnuts would have the balls to bring up anything to do with putting troops in harms way after their support of the Iraq invasion and occupation.",1.0,0.6
4088,hear,"DS rarely ever practices his instrument and when I do hear him play there's plenty of screeching.",0.0,0.8
19403,know,"People are still building the two loop pressurized water reactors that we all know and love.",1.0,0.6
25731,most,"- We have the most powerful Air Force (and Naval Air) on earth- We have the most advanced avionics- We have the best missiles- We have the best intelligence- We have air superiority in any theater on earthThe Russians tried for 50 years to keep up with us and they couldn't.",0.0,0.8
19754,know,"I bet if I said Fred Phelps represented all Christians you'd blow a foo-foo valve...You know",1.0,0.6
26244,know,"The entire world knows EXACTLY what Glenn Beck represents.",1.0,0.8
4126,somewhere,"If he was just following him to make sure he didn't break into a house somewhere in the neighborhood",0.0,0.6
20201,some,"every time I've volunteered at some homeless shelter or food place some VA guy shows up and tries to sign up everyone.",0.0,0.6
11770,might,"The truth is that the govt is the least efficient method of distributing anything that might actually help people.",1.0,0.8
19807,someone,"I know someone who is a bad lad as in has commited numerous crimes and is under the age of 18.",0.0,1.0
14742,most,"Following IHR's break with Carto and the subsequent departure of most professional staff members in 1993",0.0,0.6
9850,believe,"My objection to the current plans come from the fact that we are exchanging private insurance which is in itself shitty for government moderated insurance and I believe that the government will fail as it has proven itself to do with everything it gets its hands on.",1.0,0.8
4491,some,"I disagree with the notions some have asserted that capital punishment is inherently barbaric.",1.0,1.0
12873,most,"After the MacPherson report they have been forced to become the most overly-politically-correct institution imaginable by politicians.",0.0,1.0
14158,feel,"I feel she may need support in other ways",1.0,0.8
519,could,"The crowd was repeating what the speakers said so people further away could hear the message.",0.0,0.8
18560,really,"Although the GDP is lower I don't really think it's a good idea giving unnecessary aid to emerging economies.",1.0,0.8
8606,know,"I know you were going nuts over there... but there was a buttload of ppl there with guns loaded ready to shout down anyone criticizing the Bush economy and his spending.",0.0,0.8
22514,really,"If conservatives really want Big Government out of the bedroom and an age of personal responsibility to dawn",1.0,0.8
5966,kind of,"Perhaps some kind of councelling so you can they can both talk openly in a calm ish way.",0.0,1.0
26260,I mean,"I mean his daily messages on FauxNews.",1.0,0.8
10540,someone,"can someone point me to the finding that bp was found to be negligent in the drilling and opperating of the well and it was soley their actions that lead to this spill......seems they have been found guilty without any credible proof of negligence....",1.0,0.6
13744,someone,"I doubt I would have the same compassion if someone did that to me!",0.0,0.6
11272,some,"There were some fun times",0.0,1.0
24718,know,"He knows what is coming to him and i know that he does not like my mother therefore all will come out when it goes to court.",1.0,0.6
20660,could,"This could be wrong.",1.0,1.0
12611,kind of,"They could shop for the kind of coverage they wish to buy.",0.0,1.0
546,some,"I'm getting very annoyed with some of the strike stuff going on.",0.0,0.6
16522,could,"I'll keep tuned for next week's :)I've always felt that astrology could have some small truth",1.0,1.0
14420,some,"But my mother got a new set of hair curlers and some make-up that year I agree with opening the present too",0.0,0.6
9510,some,"I am going to make some calls to people I kow that do tech and see if your qualificatiuons are something they may be able to present to a client.",1.0,0.8
26313,sort of,"Whether they be innocent or guilty of any sort of crime.",0.0,1.0
21082,most,"I think that most of us want the same thing",1.0,0.8
11162,kind of,"Sigh....it is this kind of thinking that is destroying education.",0.0,1.0
30784,believe,"I don't believe most progressives even understand the difference between the state and federal government.",1.0,1.0
25817,much,"Thank you so much for your effort.",0.0,0.6
6076,much,"We can eliminate a lot of G-noise We will know how much mass we have We will know that the mass is homogeneous.",1.0,0.8
30025,someone,"From someone who thinks all indians should be dead perception",0.0,0.8
30784,understand,"I don't believe most progressives even understand the difference between the state and federal government.",0.0,1.0
13188,find,"It's impossible at this remove to have anything even remotely similar to the actual situation the country will find itself in in 18 months.",1.0,0.6
25022,believe,"the US is a secular society and not everyone believe in or follow religion.",0.0,1.0
17357,know,"Just let me know and I'll go get it.",0.0,0.8
12626,basic,"Pathetic spinning and whining instead of using basic logic... you're making yourself look ridiculous.",1.0,0.6
30230,sort of,"Now ignoring how uneducated one of those responses is it seems that the rioters believe theyre acting on some sort of social divide which has formed in the UK.",0.0,0.8
8968,know,"I know too well the looks I get when I am always sick... in fact",1.0,0.6
7301,some,"I would suggest that the '80's were when making a big deal out of sexual abuse finally became okay for some parts of the population.",1.0,1.0
4644,believe,"I believe I have already stated that I think anyone who's focusing on personal shit that's between him and his ex-wife is a dumbfuck who deserves to have the nation crumble around him while he pretends the President is just another celebrity to paparazzi to death.",1.0,0.8
8446,most,"Starting a business has some risks....you can eliminate most of them with a sound business plan....but you can not control things like weather",1.0,0.6
17036,read,"Here's the 4th Circuit decision if you haven't read it.",0.0,0.6
16021,really,"Transliteration isn't really practical",1.0,0.6
516,know,"What we do know is:* the US will have national elections in November 2012 that are not under the control of the American intelligence establishment but rather an independent election authority not controlled by the President or Congress;* the Occupy Wall Street organizers will be entirely free to run as election candidates or to organize to support candidates;* Occupy Wall Street groups will not be allowed to destroy public or private property",1.0,0.8
4504,hear,"That's just your typical brainwashed bullshit that I hear all the time from the right.",1.0,0.8
28863,most,"Fortunately Bill does not represent the ideas held by most white people.",1.0,0.6
8413,find,"I actually find it shocking",1.0,1.0
22039,some,"Curvey's only resource is some nut-case-historical-revisionist.",0.0,0.8
6446,sort of,"Right after you tell me whether or not it's acceptable to use that sort of",0.0,0.8
32105,could,"While its conceivable that such a sea could form in Greenland as the glaciers there melt it would take a long time so even if we get a similar thing happen from current warming it wont occur any time soon.",1.0,0.8
28156,might,"He might be about to inherit what an American politician once called a pitcher of warm spit.",1.0,1.0
28212,could,"Larger businesses like the WalMarts could absorb the costs",0.0,1.0
30233,feel,"The disadvantaged rightly feel that they are getting more oppurtunities taken away from them and they feel let down by the government.",1.0,0.9
13797,know,"[COLOR=Blue][SIZE=4][FONT=Book Antiqua]I don't know how to go about seeking vengence on BP for desecration of the Gulf.",1.0,0.8
27349,know,"You clearly know little of the subject and are relying on common or high school-learned knowledge.",0.0,1.0
29616,much,"And much good may it do you.",1.0,0.6
11009,believe,"If you don't believe try and buy a legal handgun tomorrow.",1.0,0.6
28141,could,"It is inconceivable that he could have acted without Blair's knowledge and consent",1.0,0.6
20355,some,"There must have been some resentment in the LA legal establishment at Dr Murray choosing an out of town lawyer to lead his defence.",0.0,0.6
20973,find,"I challenge you to ask any scientist if he would find credible such a ridculous analogy as this one.",1.0,0.6
11771,general,"But in general gov't programs increase poverty and dependence.",1.0,1.0
6346,know,"Their leaders know this.",0.0,0.6
5293,find,"Because it won't be but a few more months beforew we find oil and other refuse/poisons from the spill in EVERY aquifer and body of water in the US.",0.0,0.8
14356,a little,"I'm a little let down that you would speak that way about me when I'm not around.",1.0,1.0
11171,read,"From what I've seen or read",1.0,1.0
8003,much,"then they must not have had much to begin withI agree.",1.0,0.8
808,know,"I don't know how much they cost.",0.0,0.6
20462,much,"(And that's plenty bad as the NYT aint worth much at all).",1.0,0.6
20367,much,"The poll gives the Conservatives a four-point lead  much smaller than in other recent surveys",0.0,0.6
32369,most,"I dont think most Members or their constituents have focused on this.",1.0,0.6
31187,know,"I know I have posted this before.",1.0,0.8
12691,really,"So 11C is quite substantial and if this is right we would be going into a realm that we really don't have much evidence for even in the rock [geological] record.",1.0,0.8
2624,much,"You will just imagine the rage when the military are sent back into a much worse environment in six mos to a year after being yanked from their duty prematurely by none other than the dems.",0.0,1.0
24840,could,"This could serve as a blanket condemnation of politicians in general",0.0,0.6
1855,know,"But of course I expected everyone to jump up and try to claim that I was comparing Glenn Beck to the Hitler everyone knows as the dictator who marched across Europe and planned the Final Solution",1.0,0.6
22111,some,"She'd bum from me or someone else until she'd eventually cave in and buy some more for herself.",1.0,0.6
12389,believe,"I couldn't believe how similar they are",1.0,0.8
12953,feel,"Why didnt they say Obamas critrics feel he may have something to hide regarding his college transcripts...afterall...it is true..his critics felt thatOh SHIT!",1.0,0.8
7966,really,"I know it may be really hard",0.0,1.0
28171,know,"And who knows",1.0,0.6
22881,really,"I have found a photo of mum when she was about 18 and she looks really beautiful.",0.0,1.0
11256,really,"Generally the pack meeting was after the cubs had gone home...planning what we were doing for the next 6 weeks etc and that didnt really bother me because I was already there and we could get alot planned/look at resources from our cub board/ask the kids what badges if any they would like to work towards.",1.0,1.0
15430,some,"I like to think at least some military people place ethical limits on their warfare behavior.",1.0,0.8
21499,know,"The riots were caused by the fact that chavs know",0.0,0.8
4936,basic,"Being proficient in the basics does not take away options.",0.0,1.0
4065,feel,"With the GOP candidates...we hear the media say Rommeys critics feel he has something to hide in regard to his tax returnsWith Obama....we heard...It is not unusual for a candiate to not want to release his college transcripts...some do",1.0,0.8
10659,some,"I actually think Lougher acted the way he did out of some sort of form of psychosis.",0.0,0.6
13524,could,"All the excess was paid with debt because people could not really afford the life style they deserved.",0.0,0.8
30785,believe,"Most are too fucking stupid to hold a job - what makes anyone believe they could rationalize the constitution or even the Bill of Rights.",1.0,1.0
11211,know,"Some people should know better that the United States and her allies are not on some mission to kill innocent civilians",0.0,0.6
11389,might,"But I can understand how some might have found it insensitive.",1.0,0.8
31485,sort of,"I ask about your schooling and job because I need to know if I'm actually dealing with someone who has the capability enough to use his brain to hold a job or achieve some sort of degree.",0.0,1.0
13540,know,"They are a pissed off and unaffiliated new breed of political monster that no one knows what to make of yet.",1.0,1.0
13636,someone,"executing someone witha firing quad costs at leats 100 dollars max.",0.0,0.6
31125,most,"- Obama has made good on most of his campaign promises (as reported by PolitiFact).",1.0,0.8
5460,really,"You really should stop spreading lies",1.0,0.8
26033,could,"You could name it",1.0,0.6
5010,know,"FUCK'EM and if they want to kill over this kill'emTo know a person's religion we need not listen to his profession of faith but must find his brand of intolerance.",0.0,0.8
21156,a little,"Maybe the people involved should have thought about this a little more.",1.0,1.0
23982,could,"But spokesman Tommy Vietor said Obama was referring in the speech to a proposal for a civilian reserve corps that could handle postwar reconstruction efforts such as rebuilding infrastructure  an idea endorsed by the Bush administration.",0.0,0.6
26283,read,"Leviticus 18:22 reads",1.0,0.8
6363,someone,"Fair is subjective... no matter how you look at it... someone or some group wil always claim unfair because it goes against their personal comfort or feelings or whatever...What this country SHOULD be concerned with is equal treatment by government under law... not treating dollar X differently for person Y than how dollar A is being treated for person B...A sales tax is equal... not bothered by personal situations.... not influenced by this voting group in particular... it is blind",1.0,0.6
25920,much,"RAW wanted to be able to estimate how much power would Pakistan need to run its centrifuge",1.0,0.8
24105,find,"To know a person's religion we need not listen to his profession of faith but must find his brand of intolerance.",1.0,0.8
31188,a little,"but here is a little info on the subject beowolfe.",1.0,1.0
21134,some,"I am going to make some calls to people I kow that do tech and see if your qualificatiuons are something they may be able to present to a client.",0.0,1.0
5177,someone,"I would be surprised that someone can't grasp what I meant",0.0,0.6
4194,might,"I was warned my anxiety might actually Increase temporarily",1.0,1.0
30436,understand,"The reason why so many Americans support an increase in minimum wage is because they understand there is a problem for people earning that amount",0.0,0.8
31735,might,"dragon82a might want to take a long walk off a short pier.",0.0,0.6
3576,kind of,"What kind of feminism is that that promotes that kind of employment 'opportunity.'",0.0,0.8
26241,look like,"Keep making yourself out to look like a hateful piece of shit like huggy.",1.0,1.0
12952,hear,"With the GOP candidates...we hear the media say Rommeys critics feel he has something to hide in regard to his tax returnsWith Obama....we heard...It is not unusual for a candiate to not want to release his college transcripts...some do",1.0,0.6
20952,understand,"Most of us understand science just fine in terms of how hypotheses are tested and how conclusions are reached..",0.0,1.0
21789,feel,"its the cc debts that are spiralling out of control at 25k i cant even pay the minimum repayments.....i feel sick just thinking about it",0.0,1.0
9839,most,"You never even responded to the fact that we as taxpayers are already paying for 46% of all American's medical coverage...and the most expensive groups to boot.",0.0,0.8
19501,someone,"Consider some private Maths tuition with someone not associated with your regular School and who",0.0,0.8
29064,believe,"While I do believe there should be some cap",1.0,1.0
17925,know,"I didn't show up at an occupy protest not know why I was there.",0.0,0.6
14312,know,"I mean whoever wins we can rejoice that they've been completely vetted nothing short of a proctology exam by each other.But who knows that might come up too the way it's freaking going ps the board won't let me give you any more rep today for your new avatar.",1.0,0.6
6654,sort of,"I'm not sure that one can have a healthy outlook about that sort of thing.",0.0,0.8
11784,most,"No country on earth relies on public charities to handle all their public welfareThe issue is not which kind of 'charity' is most efficient",0.0,0.8
13771,understand,"I was forced to attend chruch 3 times a week till I was 16 I do understand what Christianity is all about",0.0,0.8
7186,general,"Besides--sterotypes all have some general truths in them or they wouldn't exist.",1.0,1.0
25036,could,"What I'm talking about is a miltary weapon they could develop",1.0,0.6
20685,possible,"My opinion is that science must if possible be built on objective observation and measurement",0.0,0.8
30716,could,"The continued invasion of Japan could have seen the potential elimination of the Japanese race.",1.0,1.0
21013,know,"Thanks for letting us know that!",0.0,1.0
1836,some,"This determination to establish a separate Islamic state came not -- one might have expected -- from some Muslim divine in archaic robes and flowing beard",0.0,0.6
11119,know,"I tell him that I told him repeatedly that I dont know where the bloody station is and he just kept following me.",0.0,0.8
20953,I would say,"I would say it is you that does not understand science.",1.0,1.0
7292,find,"That he can somehow find some way to justify it to himself concerns me not in the least",1.0,0.6
16325,some,"Whilst I'm sure there's some element of being impressed that you can throw off the social shackles and do what you damn well please",1.0,0.6
23239,read,"As I read it",1.0,0.6
23188,could,"'John Reid could buy one ship a week at this rate and moor a whole armada of them around the coast without solving the crisis.'",0.0,0.8
10616,could,"But Livingston cautions that the zero-sunspot prediction could be premature.",1.0,1.0
27433,believe,"I believe he managed to get across what he meant to",1.0,1.0
23294,could,"could be seen as an isolation barrier",1.0,0.8
17061,some,"This is income that was taxed when it was earned that has been passed to a family member......no different than some other possession.",0.0,0.8
10245,feel,"With the GOP candidates...we hear the media say Rommeys critics feel he has something to hide in regard to his tax returns With Obama....we heard...It is not unusual for a candiate to not want to release his college transcripts...some do",1.0,1.0
28991,could,"This could be based on a UCAS-point type sytem.",1.0,1.0
22474,most,"He is even with Romney in most national polls and has a slight lead in some of them.",1.0,0.8
7458,could,"It would more than just suck in the short-term; it could potentially be disastrous to our economy.",1.0,1.0
17211,could,"Nothing I could do will change the face of the past.",0.0,0.6
13170,believe,"Indeed I believe that outcome in the Senate is a near certainty in any projection based on current conditions",1.0,1.0
11711,could,"I could go onto justify what me and my family have done",0.0,0.8
20987,know,"And lastly - all adults should know the difference between pointing out real lunacy",0.0,0.6
19308,understand,"Parse you second paragraph and maybe you'll understand my point.",0.0,1.0
19929,some,"Because we are going to be going through some pain soon.",1.0,0.6
9024,know,"I know some girls have experienced worser situations before",0.0,0.6
2136,could,"I could care if he blew every intern in DC.",1.0,0.6
7290,possible,"It's my opinion that I fail to see how any adult couldn't do all in his power and beyond it if possible to try to stop ongoing pedophilia of which he was aware.",0.0,0.8
25356,someone,"But I don't expect someone as dumb as you to see that.",0.0,1.0
30230,believe,"Now ignoring how uneducated one of those responses is it seems that the rioters believe theyre acting on some sort of social divide which has formed in the UK.",0.0,0.8
12405,know,"You seem content with the truth....you know....I didnt know of them....oh yeah...he was my mentor...so yes...I knew of them....but I never really paid attention...And you were just fine with that.",0.0,0.6
25728,some,"Although they say they believe that some financing for the groups comes from abroad",1.0,0.6
13723,really,"The only mixed school really is Witton Park High School.",1.0,0.8
20017,know,"I don't know whether he really does want to come back to power.",1.0,0.6
6435,understand,"Conservative women don't understand the glass houses analogyAnd Misogynist Leftwingers don't understand the concept of a Double Standard.",0.0,1.0
23821,might,"I personally think that if Hyde hadn't rushed the matter through the House there might have been more time for some of the more serious allegations to be substantiated and for other people who had been keeping silent to speak up.",1.0,1.0
5338,someone,"So i am considered by you to be truly weak minded well that's a confident statement from someone that considers himself to be not even an amateur psychiatristEveryone who has been asking me to describe the smell",1.0,0.6
12357,could,"I could have written almost exactly the same than you.",1.0,0.6
20713,some,"To some it is police sweeping it under the rug.",0.0,0.8
28924,really,"This is some really weird retroactive time warp shit.",0.0,0.8
7957,feel,"i suffer from ocd and until he admitts theres a problem i dont think there is anything you can do.The problem is the more you say about it the more he will feel the need todo it.Is there some one friend/family who can talk to him.",0.0,0.6
16594,someone,"But demanding someone else's money is greed.",1.0,0.6
9095,understand,"But then I do understand that there are kids out there who need it or they would have nothing.",0.0,0.8
25740,much,"It's just not safe to cut that much out in NASAWe spend more on defense that every other country combined.",0.0,0.6
22953,know,"The readers of this column know that I never make charges of racism.",0.0,0.8
31367,sort of,"My guess for the future personal transportation needs will be some sort of direct expansion Stirling cycle alcohol burner.",0.0,0.8
14312,might,"I mean whoever wins we can rejoice that they've been completely vetted nothing short of a proctology exam by each other.But who knows that might come up too the way it's freaking going ps the board won't let me give you any more rep today for your new avatar.",1.0,1.0
16278,know,"I'm so sorry sweetie....I know you are scared",0.0,0.8
11931,really,"And that's always the lefts excuse for denying what they really are.",1.0,1.0
30674,believe,"I can't believe that any wingnuts would have the balls to bring up anything to do with putting troops in harms way after their support of the Iraq invasion and occupation.",1.0,0.6
17316,much,"Ultimate loophole of all time is that WEALTH is taxed at a much lower rate than income.",0.0,1.0
19940,know,"I know I would love to hear speeches from them about restoring honor and dignity",1.0,1.0
18563,feel,"I'm not a racist but I feel like we're being completely taken over sometimes and I think we're pushovers.",1.0,1.0
4940,some,";) I just think of some of my students and some of my nieces and nephews and no",1.0,0.6
12283,some,"After meeting some of the most brilliant people in my life while being in the Midwest",0.0,0.8
9843,know,"ImmieI don't know where you aren't understanding that before COBRA there was no option but trying to qualify for Medicaid.",1.0,0.8
25845,know,"And ya know what",0.0,0.6
30943,most,"Then why are the most atheistic countries in the western world (i.e.",0.0,0.8
5215,find,"I'm seeing a lesser of two evils here and I didn't even find her joke to be funny.",1.0,0.8
4170,some,"There's often some irritating side effectss to start - but these go away!",1.0,0.6
25833,know,"I know nurses who work the bedside",0.0,0.8
24865,could,"http://en.wikipedia.org/wiki/CrusadesI could go on and on.",1.0,0.6
13793,kind of,"Your knowledge of and experience with Christians is obviously very limited yet you act as if you're some kind of expert.",0.0,0.8
7989,read,"As Christopher Hitchens said (I'd advise you to thoroughly read that article)",0.0,0.8
23305,know,"To know a person's religion we need not listen to his profession of faith but must find his brand of intolerance.",0.0,1.0
14333,some,"This is because we passed the optimum level of raising the GDP to produce more revenue through tax cuts some time ago.",1.0,0.6
16520,believe,"I believe he managed to get across what he meant to",1.0,1.0
14175,fair,"To be fair",0.0,1.0
17289,really,"I really can't hold your hand through every post here.",1.0,1.0
22074,some,"Here's some of the fun stuff.",0.0,0.8
7828,some,"You have some feminazi equality mumbo jumbo in your poke.",0.0,0.6
6623,find,"I kept looking for something to disagree with and didn't find it.",0.0,1.0
9631,fair,"His personal life aside--that is only fair since apparently only Republicans are fair game to have their personal lives closely scrutinized and criticized--Newt is by far the best educated",0.0,0.9
31716,I mean,"I mean she doesn't have to have the passport",1.0,0.8
6783,understand,"I still do not understand how such a HUGELY significant historical fact can be in doubt",0.0,1.0
20052,find,"Because it won't be but a few more months beforew we find oil and other refuse/poisons from the spill in EVERY aquifer and body of water in the US.",0.0,1.0
20498,know,"They just don't know which Talking-Point to embrace.",1.0,0.8
3987,some,"In some of the poorest counties in the country",1.0,0.6
6650,know,"I don't know what kind of emotional and physical stamina one must muster to keep going at 94.",1.0,0.6
15821,really,"I think it will take time to analyse what exactly went wrong on the rig...but it really does not matter",1.0,0.8
3978,some,"Sounds like they are expecting some retaliation from smugglers.",1.0,0.8
1063,some,"Obviously sending some reserves are suppose to combat that.",1.0,0.6
12611,could,"They could shop for the kind of coverage they wish to buy.",0.0,0.6
29651,a little,"So he'll come down to earth a little bit but won't totally implode there.",1.0,1.0
30143,some,"At least with our current system there is some competition.",1.0,0.8
2866,could,"They could never do this with a backed dollar that actually had value.",1.0,0.6
25344,know,"I know I would love to hear speeches from them about restoring honor and dignity",1.0,0.6
4580,some,"I hope that I built up some respect in the year-long thread about the recent mid-term election",0.0,0.6
20325,understand,"He comes from a position I can't possibly understand and how well he presents that position can only be judged by those who come from the same position or feel they should do.",0.0,1.0
22496,some,"I going use up whats in my freezer and do some cooking for the freezer.",1.0,0.8
4911,much,"It's very much sold as an American dream (like owning a home) and that's wrong.",0.0,0.6
3481,much,"Some links showing the intelligence of avoiding taxes or not paying as much as they should on the part of corporations:http://www.forbes.com/2010/04/01/ge-...ate-taxes.htmlMostly because the U.S. tax system is retarded and doesn't just outright tax.",1.0,0.8
23056,really,"It wasn't until I laid down on my back that it got really bad.",0.0,0.8
230,could,"But when Jackson could not sleep",0.0,0.8
28924,some,"This is some really weird retroactive time warp shit.",0.0,0.8
30266,possible,"This is a rigorous study that means we can now say that its possible for an abstinence-only intervention to be effective",1.0,0.6
4608,really,"Texas also came through the recession really well",0.0,1.0
10808,know,"I know you Dems are looking to get that great big voting block",1.0,0.8
2912,some,"They are allowed to work in some",1.0,1.0
9936,understand,"From what I understand",0.0,0.6
21980,feel,"Please feel free to let them know how you feel",0.0,0.6
11225,much,"Its likely to be much larger than the figure you've quoted.",0.0,0.8
29911,fair,"I think it's fair to call myself an expert on the subject and I was mentored by one of the nation's foremost scholars on the subject..",0.0,0.6
21107,much,"What many people dont realize is we value our temps as much as we value our clients.",0.0,0.6
12404,know,"So one answer was a lie...so we know he",0.0,0.6
20017,really,"I don't know whether he really does want to come back to power.",1.0,0.6
4013,much,"I am an Israel supporter and people would call as a Republican and I am very much against Obama's vision for America!",0.0,0.8
6332,some,"Cycloptichornso you are courageous enough only to stand behind some sort of ideal",0.0,0.6
4233,know,"I know that bothers you Socialists/Progressives",1.0,0.8
21172,someone,"But if the leader puts someone at risk",1.0,0.8
13923,know,"I am sure they don't even know how to spell ranch dressing.",1.0,0.6
3197,know,"We know that no meeting occurred",0.0,0.8
23288,much,"Considering much of the New Testament quoted and reiterated what the Old said (specifically",0.0,0.6
27315,much,"Then: Fluke is having so much sex",0.0,0.8
19529,a little,"But i'd like to tackle it again now that i'm three times older and a little more patient..",1.0,0.8
10322,sort of,"I can't let that sort of thing stand",0.0,1.0
29353,fair,"To be fair",0.0,1.0
12864,much,"As above for Olivia: women are much less likely to commit murder",0.0,0.8
8359,much,"Makes it sooooo much safer.",1.0,0.8
10516,kind of,"[..] The struggle to fashion the kind of credible",0.0,1.0
10676,could,"The only question would be whether or not it's by design or consequence as in the former they could be held criminally responsible for treason and in the latter civily responsable for whatever damages are incurred from their negligence (which may also be criminal).",1.0,1.0
25031,could,"The cathlic church could cure cancer and hand out the cure for free",0.0,0.8
12330,know,"I know I would love to hear speeches from them about restoring honor and dignity",1.0,0.8
8071,much,"I would much rather have the Clinton UE of 3.9% where you could throw out a resume and get a better paying job in a month that you barely qualified for than the 6.3% UE of Bush where you couldn't get a job you totally qualified for because you were competing against 40 other guys who were just as qualifed.",0.0,0.6
12604,basic,"since the majority of people on this thread have basically decided that access to affordable health care is not a basic right and people do not deserve it",1.0,0.6
23624,much,"It's so much better when",0.0,1.0
20304,really,"And you act like it was a gesture to show that you didn't really want him banned.",1.0,0.8
12027,some,"I see far too many kids miss out on even some of the most basic things because of their moron unprepared parents.",0.0,0.6
13615,a little,"btw... and i'm kind of thinking it's a little silly to do this",1.0,1.0
24402,know,"They will say or do ANYTHING at this point cause they know they are in deep trouble.",1.0,0.8
26798,know,"I know nothing of this trick",0.0,0.8
26680,most,"Insurance should cover most losses.",1.0,0.6
12863,much,"That's why the cases are much more interesting and unusual than a gang member stabbing another gang member.",0.0,1.0
17082,some,"My point is that he does bear some responsibility.",0.0,0.6
2876,someone,"Every mortgage created devalues the US dollar and puts someone in debt.",1.0,0.8
9024,some,"I know some girls have experienced worser situations before",1.0,0.6
17928,some,"I am glad they are doing what they are doing as its spreading awareness and showing the government and corporate america that a lot of the citizens are fed up and would like to see some positive changes.",1.0,0.6
28516,feel,"It just makes me feel better when i go out.",0.0,0.8
6915,understand,"You don't understand the Laffer Curve.",0.0,1.0
28483,some,"Ive even noticed that some of them appear to feel like their main worth is their looks.",1.0,0.6
253,most,"You never even responded to the fact that we as taxpayers are already paying for 46% of all American's medical coverage...and the most expensive groups to boot.",0.0,1.0
22080,believe,"I dont believe that any real physicist",1.0,0.6
30343,most,"Evidence from most oceans and all continents except Antarctica shows warming attributable to human activities.",1.0,0.8
27310,and the rest,"Fluke and the rest of you feminazis",1.0,0.6
2066,someone,"I think govt should stay out of your uterus... and also away from the life someone is trying to carve out of someone's uterusChristie Vetoes Gay MarriageActually I think government belongs out of marriage.",0.0,0.6
19759,understand,"I am not sure I understand the context overall.... but I'll give it a whirl.",0.0,1.0
13841,find,"Hope Whitney finds the peace that eluded her on earth.",0.0,1.0
5972,I would say,"For example if she phoned I would say very sorry but I am in the middle of cooking/football/anything.",0.0,0.8
16842,sometimes,"Coaches make their athletes take off a year sometimes",1.0,0.8
6431,know,"I don't know anything about Rush Limbaugh.",0.0,1.0
29403,some,"The situation has some influential lawmakers concerned about having to shift funds around in an already tighter-than-usual budget year.",0.0,0.6
11965,some,"Not some criteria....Income.",1.0,0.8
28176,really,"There really is very little similarity between California and the UK.",1.0,0.6
15158,most,"The poor in this country enjoy a lifestyle envied by even middle class people in most of the world.",1.0,1.0
18664,I mean,"I mean awful.",1.0,1.0
6330,most,"NopeCycloptichornTime will most certainly tell...",0.0,0.6
11715,hear,"but i get annoyed when i hear that the only people who have ever done wrong in history are westerners.",1.0,0.8
19329,find,"I find it hard enough with one.",1.0,1.0
20396,could,"My initial feeling is that Labour could be in trouble",1.0,0.8
5504,general,"It is allegedly a general trend throughout all of Mar's seasons.",1.0,1.0
30903,could,"We blacks won everything we could win through protest  but it was an idea of what others must do for us",0.0,0.6
27776,feel,"I do feel that it is somewhat naive of you to present a whole scenario",1.0,1.0
17352,read,"Imagine if Rdean knew how to build an intelligent OPOnly six percent of posters will read that entire article.",0.0,0.6
29654,much,"He's so much more interesting when he's an attack dog and he is positioning himself now as wanting to be the fullback to Rick Santorum; if he's going down",0.0,1.0
21724,most,"France is one of the most anti-immigrant countries in Europe and Paris reflects this.",0.0,0.8
313,general,"It's the entire underlying premise of economic central control in general and Keynesian economics in particular.",1.0,1.0
20180,most,"Following IHR's break with Carto and the subsequent departure of most professional staff members in 1993",0.0,0.8
20953,understand,"I would say it is you that does not understand science.",0.0,0.8
24742,really,"They really only want to SAY they want to close the loop holes.",1.0,0.8
21980,know,"Please feel free to let them know how you feel",0.0,0.6
2785,could,"You could argue much the same for the child taken from it's parents for malnourishment though surely it affects the lives of all involved",1.0,0.8
1853,could,"Proportional representation could easily have happenedhttp://www.banglapedia.org/httpdocs/HT/C_0004.HTMend of the day what done is done",1.0,0.6
16219,read,"In the same article I read of Viet Kong prisoners being thrown out of helicopters instead of taken to POW camps.",1.0,0.6
22479,feel,"You can feel anything you want.",1.0,0.6
13331,fair,"They are always very fair",0.0,1.0
16807,some,"The bottom line is that some folks are satisfied with the evidence available",0.0,0.6
22127,could,"wow..i wish i could do that!",0.0,1.0
